eid,subject_areas,publication_year,length_of_abstract,author_keywords,sub_type,citation_count,refcount 
2-s2.0-85076588006,HEAL,2020,192,"balance,cultural dance,fall,Older adult,walking",ar,6,35
2-s2.0-85075809052,"CENG,CHEM",2020,206,"Defense mechanisms,Microalgae,Photo-repair,Photoprotection,Resilience,UV radiation",re,36,492
2-s2.0-85075518705,"MEDI,DENT",2020,257,"Germany,Human papillomavirus,Oral cavity,Oropharynx,Squamous cell carcinoma,Surgery",ar,3,38
2-s2.0-85075469036,"CENG,MATE",2020,247,"CaO sorbent,Circulating fluidized bed,Computational fluid dynamics,Multiphase flow model,Regenerator",ar,8,70
2-s2.0-85074644600,"ENER,AGRI",2020,160,"Biodiesel,Interesterification,Ion-exchange resin,Packed-bed reactor,Triacetin",ar,20,45
2-s2.0-85074494250,"BUSI,ECON",2020,211,"Car rental,Opportunity cost,Outsourcing cost,Overbooking,Revenue management,Upgrading cost",ar,1,30
2-s2.0-85074097218,MEDI,2020,254,"anti-inflammatory agents,dermatitis,eczema,emollients,nonsteroidal,skin aging,therapeutics",ar,5,23
2-s2.0-85074079415,MEDI,2020,255,"feasibility,key performance indicators,national survey,provider perspective",ar,3,11
2-s2.0-85071442614,MEDI,2020,237,"Adenomatoid odontogenic tumor,Ameloblastic carcinoma,Ameloblastic fibroma,Ameloblastoma,Claudin",ar,4,35
2-s2.0-85070985764,EART,2020,280,"Biomarker,Depositional environment,Khao Khwang Platform,Source inputs,Tak Fa Formation",ar,2,58
2-s2.0-85070278607,MATE,2020,253,"Acoustic emission,Cordierite,Crack growth,Milling,Particle size",ar,5,36
2-s2.0-85068070774,"SOCI,ECON,BUSI,DECI",2020,132,"Alcohol,Commitment,Quasi-experiment,Self-control,Social marketing",ar,3,32
2-s2.0-85065672931,ENER,2020,157,"Aromatic hydrocarbon,Biomass,Catalytic pyrolysis,Deoxygenation,KIT-6,Napier grass",ar,2,27
2-s2.0-85065446765,ENER,2020,144,"Co-solvent,Ionic liquid,Lignocellulosic biomass,Napier grass,Pretreatment",ar,14,59
2-s2.0-85062148208,"ENVI,ENER",2020,168,"ABE fermentation,Butanol,Clostridium beijerinckii,Ionic liquid,Rice straw",ar,20,48
2-s2.0-85061619831,"ENVI,ENER",2020,203,"Alkali,Energy equivalent ratio,Liquefaction,Oil palm shell,Supercritical fluid",ar,3,27
2-s2.0-85090748463,ENGI,2020,241,"Cement,Clay,Compressive strength,Fly ash,Interlocking bricks,Water absorption capacity",ar,4,35
2-s2.0-85090715235,ENGI,2020,188,"Dengue hemorrhagic fever,Disease forecasting,Google Trends,Machine learning",ar,6,23
2-s2.0-85086705638,"MATE,ENGI",2020,245,,cp,0,15
2-s2.0-85079269898,PHYS,2020,110,"Adaptive network,Local rewiring,SIS epidemic model",ar,2,40
2-s2.0-85099487339,"MATE,ENGI",2020,159,,cp,0,12
2-s2.0-85099487305,"MATE,ENGI",2020,157,,cp,1,13
2-s2.0-85099487271,"MATE,ENGI",2020,157,,cp,0,12
2-s2.0-85086788322,"MATE,ENGI",2020,208,,cp,5,15
2-s2.0-85086355002,MEDI,2020,290,"B cell-activating factor receptor,B cells,Hepatitis B virus,Hepatocellular carcinoma",ar,3,30
2-s2.0-85085965254,"CENG,CHEM,MATE",2020,170,,ar,15,73
2-s2.0-85085539970,"IMMU,MEDI",2020,329,"Plasmodium falciparum,RDT,Whole genome amplification",ar,7,27
2-s2.0-85079228580,"MEDI,NEUR",2020,211,"inflammation,neuro-immune,nitrosative stress,Schizophrenia,tryptophan catabolites",ar,12,72
2-s2.0-85087587833,"CENG,ENER,CHEM,MATE,ENGI",2020,209,"aqueous zinc-ion battery,cathode,energy storage,MXene,vanadium carbide,vanadium-based oxides",ar,115,68
2-s2.0-85085381001,AGRI,2020,172,"C. cornigera sp. nov,Chironephthya sirindhornae sp. nov,Common base,Gulf of Thailand,New species,Nidaliidae,Octocorallia,Siphonogorgiinae",ar,0,39
2-s2.0-85087983104,MATE,2020,163,"atomic deposition,g-C3N4,hydrogen production,photocatalyst,structural defects",ar,23,50
2-s2.0-85086052956,PHYS,2020,178,,ar,20,90
2-s2.0-85085854181,MEDI,2020,351,"Cardiovascular risk,Gamma glutamyl transferase,Gut and obesity in Asia,Nonalcoholic fatty liver disease,Qrisk",ar,8,36
2-s2.0-85085532876,IMMU,2020,203,"Ca2+-signaling,G2cell-cycle regulation,pinostrobin,Saccharomyces cerevisiae,Swe1,Wee1",ar,2,24
2-s2.0-85085265603,"CENG,MATE,CHEM",2020,47,,ar,5,33
2-s2.0-85085157403,"MEDI,BIOC",2020,281,"Disease burden,Genotypes,Rotavirus,Southeast Asia,Vaccination",re,41,161
2-s2.0-85082803518,"BUSI,COMP,DECI",2020,195,"Data cleansing,Data imputation,Missing data,Ontology,Semantic",ar,6,71
2-s2.0-85085156012,MEDI,2020,244,"Acute kidney injury,Incidence,Intensive care unit,Renal replacement therapy,Survival",ar,3,16
2-s2.0-85084663825,MATE,2020,194,"bioelectronics,electroluminescence,immunoassays,paper-based device,transducers",ar,15,38
2-s2.0-85083523582,"CHEM,MATE",2020,196,"Electromechanical properties,Multi-walled carbon nanotube,Poly (lactic acid)",ar,9,64
2-s2.0-85080029996,"ENER,ENVI,BUSI,ENGI",2020,186,"Bidding and offering strategy,Downside risk constraints method,Pumped hydro storages,Risk-averse strategy,Risk-neutral strategy,Stochastic programming",ar,53,40
2-s2.0-85079855225,ENVI,2020,204,"Drill cuttings,Green solvents,Optimization,Solvent recovery,Total petroleum hydrocarbon",ar,18,62
2-s2.0-85083706044,"BIOC,IMMU,VETE,MEDI",2020,253,"Childhood vaccination,Measles–mumps–rubella (MMR),Seroprotection,Two-dose vaccine",ar,4,40
2-s2.0-85076202177,BUSI,2020,365,"Ethnicity,Indonesia,Laissez-faire,Leadership,Transactional,Transformational",ar,5,82
2-s2.0-85093648515,"ARTS,SOCI",2020,233,"Creativity conceptual model,Literature perspective,Virtual learning team work",ar,3,55
2-s2.0-85092642393,"ARTS,SOCI",2020,220,"Art education,Cultural invasion,Dance education,Music education",ar,1,34
2-s2.0-85084464804,"IMMU,MEDI",2020,272,"antibiotic use,antimicrobial susceptibility,Methicillin-resistant Staphylococcus aureus,prevalence,risk factors,susceptibility pattern",ar,7,33
2-s2.0-85082757025,"ENER,PHYS",2020,246,"Downside risk constraints,Expected downside risk,Hybrid energy system,Residential consumers,Risk-averse strategy,Risk-neutral strategy",ar,53,29
2-s2.0-85082129701,"SOCI,ECON",2020,168,"appropriation,conflict data,conflict economics,exchange,peace economics,quantitative social science",ar,4,99
2-s2.0-85079014790,"CHEM,CENG,ENGI",2020,149,"Endothelial glycocalyx layer,Fibrous membrane,Osmosis,Partition coefficient,Serum albumins",ar,1,75
2-s2.0-85070251065,MEDI,2020,161,"ADP,antiplatelet,arachidonic acid,cAMP,COX-1,deferiprone",ar,6,35
2-s2.0-85087732636,CHEM,2020,85,,ar,16,55
2-s2.0-85081995331,"PSYC,MEDI",2020,253,"Chemokines,Depression,Inflammation,Neuro-immune,Premenstrual syndrome",ar,10,99
2-s2.0-85081230160,"MATH,PHYS",2020,199,"Chern–Simons current,Cohomology group,General equilibrium,Knot,Time series,Wilson loop,Yang–Mills",ar,3,43
2-s2.0-85079181019,AGRI,2020,265,"Antimicrobial activity,Hen egg white lysozyme,Immune responses,Pacific white shrimp,Vibrios,White feces syndrome",ar,5,59
2-s2.0-85076978074,AGRI,2020,190,"Chondroitin AC lyase DNA,Columnaris disease,Flavobacterium columnare,PCR",ar,11,54
2-s2.0-85086310869,"BIOC,IMMU",2020,52,,ar,2,19
2-s2.0-85086012008,"CHEM,ENER,MATE",2020,323,,ar,115,77
2-s2.0-85089231701,COMP,2020,162,"BPMN,Impact analysis,Input Changes,Software Testing,Test cases",cp,1,11
2-s2.0-85089216023,COMP,2020,154,"BPMN,Call activity,Service task,Software Testing",cp,1,10
2-s2.0-85085211241,"MATE,ENGI",2020,223,,cp,2,17
2-s2.0-85085172117,"MATE,ENGI",2020,101,,cp,0,12
2-s2.0-85083865612,BIOC,2020,212,,ar,169,53
2-s2.0-85076439333,"ENVI,AGRI",2020,194,"Acinetobacter,bacterial inoculants,formulation,plant growth promotion,profenofos",ar,9,64
2-s2.0-85082850250,PHYS,2020,181,"CMS,J/psi Mesons,Jets",ar,11,42
2-s2.0-85082015457,PHYS,2020,100,,ar,7,29
2-s2.0-85078681939,"ENER,ENVI,BUSI,ENGI",2020,260,"Biorefinery,Dimethyl ether,Process integration,Pulp and paper industry,Succinic acid",ar,15,69
2-s2.0-85084225207,MEDI,2020,419,,ar,111,
2-s2.0-85082009237,"CENG,COMP",2020,152,"Genetic networks,H∞ performance,Parameter-dependent linear matrix inequalities,Robust estimator design,Stochastic differential equations",ar,0,54
2-s2.0-85081715514,"CENG,COMP",2020,132,"Dynamic optimization,Electrolyte flow rate,Electrolyte imbalance,System efficiency,Vanadium redox flow battery",ar,20,23
2-s2.0-85085771350,"MATE,ENGI",2020,97,,cp,0,6
2-s2.0-85082717072,"PHYS,CHEM,MATE",2020,257,"Antibacterial,Green synthesis,Nanocomposite,Porous materials,Silk sericin,Silver nanoparticles",ar,17,36
2-s2.0-85084693672,"ENVI,EART",2020,386,,ar,28,43
2-s2.0-85073959987,"IMMU,MEDI",2020,302,"bacteremia,dextran sulfate solution induced colitis,dysbiosis,gut leakage,Intestinal Candida",ar,76,49
2-s2.0-85114592453,MEDI,2020,114,"Hepatitis B virus,Hepatocellular carcinoma,Liver cell differentiation stage,Liver tissue,Mutation",ar,0,31
2-s2.0-85114108509,SOCI,2020,93,"Blindness,Financial services,Financial transactions,Technology adoption,Visual impairment",ar,3,23
2-s2.0-85108694114,"BIOC,ENVI,AGRI",2020,187,"Laptop reviews,Naïve Bayes,Opinion mining,Review analysis",ar,1,17
2-s2.0-85105382759,"ENGI,COMP",2020,137,"environmental awareness,environmental performance index,print production,volatile organic compound emissions",ar,5,19
2-s2.0-85099466094,MEDI,2020,230,"Bacteremia,Carbapenem resistance,Clinical outcome,Colistin-resistance,Klebsiella pneumoniae",ar,1,12
2-s2.0-85097762668,"CENG,MATE,ENVI,ENGI,PHYS,EART",2020,212,"Food products,Hibiscus rosa-sinensis,Nanobactericidal,Nanofabrication",ar,23,34
2-s2.0-85097404185,MEDI,2020,159,"Alopecia,Dermoscopy,Platelet-rich plasma,Temporal triangular alopecia",ar,0,9
2-s2.0-85093900060,"AGRI,VETE",2020,185,"Digestive system,Gastrointestinal endocrine cells,Snake eel,Thailand",ar,2,29
2-s2.0-85089851108,"MEDI,SOCI",2020,253,"Educational status,Health status,Population forecast,Population groups,Population health,Social determinants of health",ar,7,49
2-s2.0-85089836861,"MEDI,SOCI",2020,164,"Elderly,Suicidal idea,Suicide,Urban",ar,2,26
2-s2.0-85089371016,"MEDI,NEUR",2020,269,"AaCoronavirus,COVID-19,Pandemic,Parkinson’s disease,SARS-CoV-19",re,60,71
2-s2.0-85089233276,"COMP,ENGI",2020,150,"CNN,EEG,onset-offset detection,seizure detection",cp,13,17
2-s2.0-85089228993,"COMP,ENGI",2020,139,"brain connectivity,Granger causality,group sparse learning,non-convex penalty",cp,2,18
2-s2.0-85089069343,MEDI,2020,293,,ar,11,28
2-s2.0-85089005953,MEDI,2020,183,"Chronic low-grade inflammation,COVID-19,Cytokine storm,Delirium,Depression,Mental health,Neuroscience,Psychiatry,Psychosis",ar,22,12
2-s2.0-85088935907,"ENGI,PHYS",2020,204,,er,1,
2-s2.0-85087368096,"MEDI,BIOC,IMMU",2020,153,"IFN-β,IKBKB,NF-κB,ORF3,Porcine epidemic diarrhea virus,Type I IFN induction",ar,12,32
2-s2.0-85086891066,MEDI,2020,180,"Acute pancreatitis,Enteral nutrition,Nutrition assessment,Nutrition management,Nutritional supplement,Parenteral nutrition",ar,20,77
2-s2.0-85086366607,"CENG,CHEM",2020,0,,ar,0,7
2-s2.0-85086270874,"PHAR,MEDI",2020,202,"Antidiabetes,Bergenin,Cissus javana,Rat skeletal muscle cells,α-glucosidase",ar,4,25
2-s2.0-85086116363,"SOCI,PSYC",2020,218,"Home,Parental role,Preschool,Smooth transition",ar,0,27
2-s2.0-85086015865,"PHYS,MATH",2020,255,"Calorimeters,Performance of High Energy Physics Detectors",re,1,36
2-s2.0-85085963947,MEDI,2020,262,"Lacrimal canalicular laceration,Oculoplastic surgeon,Repair,Residents,Tear canaliculus,Trainees",ar,0,16
2-s2.0-85085889871,ENVI,2020,175,"CO2 diffusion,Vehicle cabin air quality,Vehicle occupant safety",ar,3,15
2-s2.0-85085879601,HEAL,2020,265,"Button damper,Damper,Flat serve,Impact force,Rubber band damper,Tennis",ar,0,29
2-s2.0-85085687411,"AGRI,ENVI",2020,333,"abundance,conservation,distribution,ecological niche modeling,fundamental niche,Lyle’s flying fox,niche centroid hypothesis,range,realized niche",ar,3,74
2-s2.0-85085621325,SOCI,2020,223,"Needs assessment,Research competency,Routine to research",ar,2,24
2-s2.0-85085609601,"MATE,PHYS,ENGI,CENG,COMP",2020,146,"Bacterial cellulose,Biomaterials,Biopolymers,Composites,Natural rubber",ar,17,39
2-s2.0-85085547028,"IMMU,VETE",2020,242,"(S)-methoprene,Ancylostoma ceylanicum,Cat,Efficacy,Eprinomectin,Fipronil,Nematodes,Praziquantel",ar,3,19
2-s2.0-85085531244,CENG,2020,258,"Aliphatic-polycarbonates,Bio-based epoxy,Carbon capture and utilization (CCU),CO2 as chemicals feedstock,CO2 coupling with epoxide,Polymeric carbonates",ar,53,67
2-s2.0-85085528510,AGRI,2020,284,"Behavioral changes,Cytochrome c oxidase I,Dipteran larva identification,Parasitic scuttle fly,Termite parasite",ar,4,46
2-s2.0-85085492957,"MEDI,BIOC",2020,198,"Acetylcholinesterase,Amyloid beta aggregation,Molecular docking,Multi-target drug,Neuroprotection,Structure-activity relationship",ar,14,53
2-s2.0-85085375872,"CHEM,MATE",2020,185,"Anionic surfactant,Electrical conductivity,Poly(N-methylaniline),Surfactant concentration,The doping process",ar,16,66
2-s2.0-85085158129,MEDI,2020,34,,er,1,
2-s2.0-85085008473,SOCI,2020,150,"Cheating,Experiment,Friends,Peer effects",ar,0,16
2-s2.0-85084861861,"ENGI,PHYS",2020,183,,ar,25,72
2-s2.0-85084787376,MEDI,2020,526,,re,28,39
2-s2.0-85084786718,PHAR,2020,263,"delivery system,intranasal,nanoparticles,polylactic acid,vaccine",ar,2,51
2-s2.0-85084721016,"AGRI,NURS",2020,243,"Nutrition assessment,Nutrition support,Parenteral nutrition,Preoperative period,Surgery",re,13,50
2-s2.0-85084720657,"AGRI,NURS",2020,241,"Apoptosis,Cyanidin,Glyoxalase-1,Methylglyoxal,Pancreatic β-cells,Reactive oxygen species",ar,13,39
2-s2.0-85084693435,"NURS,MEDI",2020,266,"body composition,growth,human milk,neurodevelopment,nutrition,premature infants",ar,11,37
2-s2.0-85084637829,PHYS,2020,194,"Beyond Standard Model,Hadron-Hadron scattering (experiments)",ar,6,59
2-s2.0-85084599712,"ENGI,SOCI,PSYC",2020,183,"Anticipatory skill,Driving,Experienced drivers,Learner driver,Road safety",ar,2,24
2-s2.0-85084587186,"CENG,BIOC,CHEM,COMP",2020,149,"2,4-dichlorophenol,Catechol dioxygenase,DCP metabolites,Invertebrate symbionts,Marine-derived fungi",ar,11,32
2-s2.0-85084492726,PHYS,2020,148,"Hadron-Hadron scattering (experiments),Supersymmetry,top squark",ar,43,99
2-s2.0-85084474401,PHYS,2020,251,"Beyond Standard Model,Hadron-Hadron scattering (experiments)",ar,89,69
2-s2.0-85084385394,"ENGI,COMP",2020,134,"Control strategies,EMG,Load transmission methods,Upper limb exoskeleton",ar,4,21
2-s2.0-85084379899,"BIOC,MEDI",2020,243,,ar,43,39
2-s2.0-85084371788,"ENER,MATH,ENGI",2020,315,"Aluminum,Aluminum-air battery,Anion exchange membrane,Dual electrolyte,Flow battery,Methanol,Potassium hydroxide",ar,22,34
2-s2.0-85084362052,"ENER,ENGI,MATH",2020,241,"Energy,Globalization,Natural resources,Nonparametric causality in quantiles",ar,17,79
2-s2.0-85084361137,"ENVI,MEDI",2020,246,"Breastfeeding,Child,Dental caries,Early childhood caries,Oral health",ar,13,31
2-s2.0-85084277167,"MEDI,BIOC",2020,178,"Anti-migration,Benzoxazine dimer analogue,Integrins,Non-small cell lung cancer",ar,6,30
2-s2.0-85084276532,BIOC,2020,141,"Bacillus amyloliquefaciens,Fructooligosaccharide,Levansucrase,Mutagenesis,Prebiotic",ar,27,37
2-s2.0-85084266613,SOCI,2020,185,"AEC,Hiring discrimination,Stereotype,The stereotype content model",ar,0,24
2-s2.0-85084239361,ENVI,2020,224,"Aeration,Fate of microplastics,FTIR spectroscopy,Microplastics,Municipal wastewater treatment",ar,51,30
2-s2.0-85084225261,"ECON,PHAR,MEDI",2020,268,"cost-effectiveness analysis,multi-outcomes,pulmonary tuberculosis,sputum AFB smear,Thailand,Xpert MTB/RIF",ar,2,21
2-s2.0-85084196450,MEDI,2020,0,"Oncofertility,SCCOHT,Small cell carcinoma of the ovary hypercalcemic type,VPCBAE",ar,2,10
2-s2.0-85083989909,"CENG,BIOC,CHEM,COMP",2020,190,"Dimethyl sulfoxide,Nanowires,Single crystal,Zinc,Zinc-ion battery,α-MnO2",ar,20,58
2-s2.0-85083985466,COMP,2020,181,"aggregated HVAC control,Regulation services,smart thermostat",ar,16,32
2-s2.0-85083914778,MEDI,2020,235,,ar,33,35
2-s2.0-85083913125,MEDI,2020,211,"Asia,Cancer Screening,Cervical Cancer,National Health Programs",ar,45,42
2-s2.0-85083880208,MEDI,2020,266,,ar,14,56
2-s2.0-85083656796,ENVI,2020,151,"Fly ash,Nanoscale zero-valent iron,Selenate,Selenium,Zeolite",ar,7,57
2-s2.0-85083546390,"BIOC,MEDI",2020,258,"Cardiomyocyte,Mast cell stabilizer,Ovariectomy",ar,9,67
2-s2.0-85083520243,"VETE,AGRI,BIOC",2020,248,"Cryopreservation method,Embryonic stage,Sheep",ar,4,42
2-s2.0-85083323177,"ECON,PHAR,MEDI",2020,215,"EQ-5D-5L,EQ-VAS,health utility,medicine/pharmaceutical/drug therapy,quality of life,Thailand",ar,1,17
2-s2.0-85083319766,MEDI,2020,0,,le,1,8
2-s2.0-85083008651,"ENVI,AGRI",2020,272,"Catalyst optimization,CCRD-RSM,Characterization,Esterification,Reusability,Sulfonated sugarcane bagasse",ar,30,36
2-s2.0-85082942961,"IMMU,MEDI",2020,368,"Colorimetric assay,Drug susceptibility,Ex vivo,In vitro,Leishmania martiniquensis",ar,7,43
2-s2.0-85082859512,"ENVI,MATE",2020,171,"Bioactive agents,Biodegradability,Foam composite,Grey relational analysis,Taguchi method",ar,7,55
2-s2.0-85082798725,MEDI,2020,250,"Alzheimer's disease,Glutamate,Herbal medicine,Neuroprotective,Neurotoxicity,Oxidative stress,Plant extract,Traditional medicine",re,18,68
2-s2.0-85082795703,"BIOC,MEDI,PHYS",2020,266,"Digital chest tomosynthesis,Entrance surface air kerma,Low-dose protocol,Pulmonary nodule detection,Radiophotoluminescent glass dosimeter",ar,2,32
2-s2.0-85082769527,"COMP,EART",2020,413,"Boundary conditions,Internal waves,Lee vortices,Turbulent wakes,Vorticity generation",ar,6,57
2-s2.0-85082764974,"PHYS,MEDI",2020,356,"eclipse™ TPS,monitor unit,small field commissioning,small field detectors,small-field dosimetry,TRS 483",ar,10,29
2-s2.0-85082726974,"IMMU,VETE",2020,287,"Challenge,Immune response,Intradermal,Intramuscular,Modified live virus vaccine,Porcine reproductive and respiratory syndrome virus,Protective efficacy",ar,19,31
2-s2.0-85082708676,MEDI,2020,240,"fatty acid–binding protein,kidney stone,metabolic syndrome,Randall's plaque,RNA-sequence",ar,11,52
2-s2.0-85082604089,"SOCI,ECON",2020,164,,ar,1,34
2-s2.0-85082553951,MEDI,2020,0,sleep apnoea,ed,0,8
2-s2.0-85082413535,MEDI,2020,257,"International comparisons,peritoneal dialysis,prescription patterns",ar,24,35
2-s2.0-85082065400,MEDI,2020,311,"Biliary atresia,C-met,HGF,Survival",ar,1,27
2-s2.0-85082058650,MEDI,2020,0,,le,1,12
2-s2.0-85081735901,"NEUR,MEDI",2020,258,"Excessive daytime somnolence,Insomnia,Nocturia,Nocturnal hypokinesia,Nocturnal manifestations,Parkinson’s disease,REM sleep behaviour disorder",re,3,135
2-s2.0-85081667499,"MEDI,IMMU",2020,156,"allergen-specific immunotherapy,blocking antibodies,clinical trial,efficacy,hypoallergenic,recombinant derivatives,safety,Treg",re,14,105
2-s2.0-85081545491,"CHEM,PHYS,MATE,CENG",2020,112,"Corrosion protection,Durability,Superhydrophobic,Water repellency,Wettability",re,26,95
2-s2.0-85081545321,"MEDI,BIOC",2020,430,,ar,146,36
2-s2.0-85081362399,"BIOC,ENVI",2020,265,"Climate change,CORDEX-SEA,Drought,Dynamical downscaling,Extreme precipitation",ar,59,86
2-s2.0-85081298329,"IMMU,BIOC",2020,217,"Halothece,Halotolerant cyanobacterium,HtrA,Salt stress,Serine protease",ar,4,39
2-s2.0-85081284992,"BIOC,PHAR,CHEM",2020,124,"Antigene,Antisense,Gene edit,Oligonucleotide therapeutics,Peptide nucleic acid",re,27,119
2-s2.0-85081268303,"BIOC,PHYS,CHEM",2020,151,"Adsorption,DFT,Graphene,Graphene quantum dots,Lithium atom,Lithium ion",ar,6,35
2-s2.0-85081228270,MEDI,2020,224,"clinical characteristics,liver transplantation,outcomes,overlap syndromes",ar,4,26
2-s2.0-85080930244,MEDI,2020,246,"drug reaction with eosinophilia and systemic symptoms,epoxide hydrolases,maculopapular exanthema,pharmacoepidemiology,pharmacogenetics,phenytoin,Stevens-Johnson syndrome",ar,15,42
2-s2.0-85080095931,AGRI,2020,190,"Antimicrobial,Antioxidant,cinnamon oil nanoemulsion,Natural preservation,Shelf-life",ar,37,30
2-s2.0-85080033632,"ENGI,SOCI,COMP",2020,287,"Demand and supply traffic regulation,Disequilibrium traffic dynamics,Dynamic feedback traffic control,Stability and convergence",ar,10,83
2-s2.0-85079469667,NEUR,2020,267,"Antioxidants,Cytokines,Inflammation,Oxidative stress,Paraoxonase 1,Psychiatry,Schizophrenia",ar,29,50
